Ticker,YTD_Change,YTD_Return,1M_Change,1M_Return,3M_Change,3M_Return,6M_Change,6M_Return,12M_Change,12M_Return
FN,8.264182741950288,1.0826418274195029,4.247741809022276,1.0424774180902228,30.485141867458232,1.3048514186745823,64.10160290439497,1.6410160290439497,15.211114598588725,1.1521111459858873
AMP,5.99486940410785,1.0599486940410785,-2.6150512037514617,0.9738494879624854,16.12415331357799,1.16124153313578,30.842261274823322,1.3084226127482332,8.290521689604645,1.0829052168960465
PNW,11.634908497007102,1.116349084970071,8.752099840702844,1.0875209984070284,3.783141040136395,1.037831410401364,13.970162326639413,1.1397016232663941,17.546778963498166,1.1754677896349817
ICE,-22.474801353800345,0.7752519864619966,-0.45532829324256285,0.9954467170675744,3.9905874083666637,1.0399058740836666,8.590404897236947,1.0859040489723695,-23.38423611879611,0.7661576388120389
BEN,-20.038909683930463,0.7996109031606954,-2.2502735925173267,0.9774972640748267,8.42126953871265,1.0842126953871265,12.342301855317594,1.123423018553176,-21.541848014167144,0.7845815198583286
BHI,,,,,,,,,,
EMN,-28.441857960096407,0.7155814203990359,-4.341261146022212,0.9565873885397779,1.777437564776374,1.0177743756477637,-9.93687468866371,0.9006312531133629,-27.020459394906414,0.7297954060509358
ROK,-23.688391505500594,0.763116084944994,-5.238908579028678,0.9476109142097132,4.680752622313578,1.0468075262231358,26.033262467935113,1.2603326246793511,-26.078028354261505,0.7392197164573849
SEGXF,-50.15384478446765,0.4984615521553235,-5.631067116171328,0.9436893288382867,-10.083257264355773,0.8991674273564423,-15.771227910229335,0.8422877208977066,-47.459458016060495,0.525405419839395
NMHLY,90.47618878671706,1.9047618878671706,0.0,1.0,0.0,1.0,0.0,1.0,-80.0000007450581,0.19999999254941891
FIS,-37.851244087771796,0.621487559122282,8.218654242497392,1.082186542424974,-20.73580378520157,0.7926419621479843,-25.866763778221248,0.7413323622177875,-32.27272581255607,0.6772727418744393
RF,-1.7865050078628597,0.9821349499213714,-4.891074178670884,0.9510892582132912,2.6983352224999813,1.0269833522249998,14.886482733819273,1.1488648273381927,0.15744421112386942,1.0015744421112387
MAR,-1.1134140122431524,0.9888658598775685,-1.034920062317124,0.9896507993768288,2.6634163294939617,1.0266341632949396,4.706074624348444,1.0470607462434844,0.7928668457375387,1.0079286684573754
XYL,-4.84130089107725,0.9515869910892275,0.027882967829073735,1.0002788296782907,18.684380451166515,1.1868438045116652,45.4951043136369,1.454951043136369,-9.421009736672803,0.905789902633272
CMI,9.083042204839087,1.0908304220483909,-3.5056602379146318,0.9649433976208537,12.596393392659987,1.1259639339265999,20.240006435721327,1.2024000643572132,9.798255166964465,1.0979825516696446
PLD,-29.30260391383791,0.7069739608616209,0.38750072184599027,1.00387500721846,-6.795650684016563,0.9320434931598344,1.2946437923149867,1.0129464379231499,-26.71611736913081,0.7328388263086919
BSX,8.48794048718251,1.084879404871825,10.018810620109896,1.100188106201099,10.905638788145389,1.1090563878814539,29.836248582325897,1.298362485823259,13.626429098515747,1.1362642909851575
FBHS,-41.88401366658052,0.5811598633341948,-9.546465678729088,0.9045353432127091,-0.47447170467601607,0.9952552829532398,-2.0766212540418327,0.9792337874595817,-42.43943825189837,0.5756056174810162
ITW,-9.171185404505477,0.9082881459549452,-2.3318460230916216,0.9766815397690838,10.337774773169883,1.1033777477316988,18.636333647278658,1.1863633364727866,-8.905552578774278,0.9109444742122572
FRMC,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
PVH,-31.99481980497042,0.6800518019502958,19.086193367321957,1.1908619336732196,28.249866059598872,1.2824986605959887,15.930596578926636,1.1593059657892664,-27.721508274768027,0.7227849172523197
KMB,-4.725125376407768,0.9527487462359223,6.473126871356727,1.0647312687135673,9.647700877435827,1.0964770087743583,10.856950321492874,1.1085695032149288,-0.2719264761226414,0.9972807352387736
EL,-34.74844323597911,0.6525155676402089,5.87152476768491,1.058715247676849,-1.4841390651449848,0.9851586093485502,-0.6169792818879305,0.9938302071811207,-33.14148556311469,0.6685851443688531
PM,6.497433796295904,1.064974337962959,7.917852896036415,1.0791785289603641,8.434376290483092,1.084343762904831,3.8081640348582857,1.0380816403485829,13.22744992404925,1.1322744992404925
MCO,-24.646108982895633,0.7535389101710437,-6.869223075564657,0.9313077692443534,-0.5710170654268265,0.9942898293457317,10.198246757492635,1.1019824675749263,-27.328727141931175,0.7267127285806882
CLX,-15.314694110681138,0.8468530588931886,4.390103281494384,1.0439010328149438,2.8749995761447433,1.0287499957614474,20.311867696022578,1.2031186769602258,-12.098735855537935,0.8790126414446207
